StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1.2_1,Q1.3_1,Q2.1,Q2.2,Q3.1_1,Q3.2_1,Q4.1,Q4.2,Q5.1,Q5.2,Q5.3,Q5.4,Q5.5,Q5.6_1,Q5.7,Q5.8_1,Q6.1_1,Q6.1_2,Q6.1_3,Q6.1_4,Q6.1_5,Q6.1_6,Q6.1_7,Q6.1_8,Q6.1_9,Q6.1_10,Q6.1_11,Q6.1_12,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q6.2_5,Q6.2_6,Q6.2_7,Q6.2_8,Q6.2_9,Q6.2_10,Q6.2_11,Q6.2_12,Q6.2_13,Q6.3_1,Q6.3_2,Q6.3_3,Q6.3_4,Q6.3_5,Q6.3_6,Q6.3_7,Q6.3_8,Q6.3_9,Q6.3_10,Q6.3_11,Q6.3_12,Q6.3_13,Q6.3_14,Q6.3_15,Q6.4_1,Q6.4_2,Q6.4_3,Q6.4_4,Q6.4_5,Q6.4_6,Q6.4_7,Q6.4_8,Q6.4_9,Q6.4_10,Q6.4_11,Q6.4_12,SC0,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,SC9,SC10,SC11,SC12,SC13,SC14,SC15,SC16,SC17,MO503Section,UMID,last2,Uniqname,FirstName,LastName,Email
10/20/20 15:42,10/20/20 15:53,0,67.194.226.251,100,637,1,10/20/20 15:53,R_3rOQ5qdFSU4qfmL,,,,,42.30679321,-83.7059021,anonymous,EN,2855,35000,1,,,70,1,,2,5,5,5,2,50,2,50,6,6,6,6,4,6,7,4,5,6,5,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,3,4,4,5,6,5,6,4,6,5,6,6,4,4,5,5,5,6,4,5,5,4,5,5,5,5,173,33,36,6,5,6,6,6,6,6,11,15,14,18,16,21,24,14,5,,55,,Student147,Last147,Student147@umich.edu
10/20/20 15:58,10/20/20 16:07,0,50.205.14.135,100,532,1,10/20/20 16:07,R_Ti7KPLCFsma5BYt,,,,,42.27090454,-83.72679901,anonymous,EN,158,12000,1,,150,,2,,3,7,4,4,2,30,1,55,4,5,5,5,3,5,6,5,3,7,6,7,5,5,6,6,5,6,6,4,5,5,6,6,6,2,5,5,5,2,3,3,5,2,5,5,7,2,3,6,2,5,4,5,5,1,1,5,5,2,4,3,135,34,32,5,6,5,6,5,6,6,14,6,13,14,13,16,19,7,6,,58,,Student148,Last148,Student148@umich.edu
10/19/20 9:37,10/20/20 16:10,0,73.144.63.117,100,110009,1,10/20/20 16:10,R_1Nll9cFkYMyilU5,,,,,42.27090454,-83.72679901,anonymous,EN,0,15000,,1,,150,1,,2,6,2,4,1,20,2,75,6,7,7,6,7,7,7,7,7,7,5,6,5,7,4,7,4,7,5,6,7,7,6,6,7,2,1,7,6,1,7,7,7,2,7,7,5,1,5,7,7,6,7,5,2,2,2,6,5,5,5,6,177,39,40,5,4,4,5,7,6,7,13,5,20,13,21,25,27,6,5,,0,,Student149,Last149,Student149@umich.edu
10/19/20 22:21,10/20/20 16:12,0,71.90.78.115,100,64254,1,10/20/20 16:12,R_2bHJcWYHUV6MrwS,,,,,44.84390259,-87.37339783,anonymous,EN,326,2500,,1,,110,,1,3,7,3,7,1,35,2,60,1,6,7,1,5,6,7,3,2,6,6,7,2,7,6,2,3,2,5,6,5,2,7,5,7,2,5,5,6,1,5,3,6,2,5,3,3,3,2,5,6,5,6,5,1,2,2,5,6,6,5,3,141,31,24,2,6,3,5,5,7,7,12,5,12,12,15,22,25,5,3,,26,,Student150,Last150,Student150@umich.edu
10/20/20 16:06,10/20/20 16:16,0,50.205.14.135,100,627,1,10/20/20 16:16,R_31YHUTRzXByt7cW,,,,,42.27090454,-83.72679901,anonymous,EN,9863,450,1,,180,,,2,1,7,4,4,2,26,1,18,7,5,7,7,4,6,7,5,7,7,7,7,5,7,5,7,5,7,7,5,7,7,7,7,7,3,4,6,6,5,6,6,7,3,6,5,6,5,1,5,6,7,5,6,6,2,2,3,5,3,3,3,168,40,40,5,5,5,7,7,7,7,10,11,17,18,18,24,17,10,5,,63,,Student151,Last151,Student151@umich.edu
10/18/20 14:59,10/20/20 16:16,0,76.214.138.82,100,177430,1,10/20/20 16:16,R_0UvmQoToA6M5BQJ,,,,,42.28070068,-83.78009796,anonymous,EN,8700,3000,1,,,100,2,,3,5,3,3,1,60,1,30,5,7,6,6,6,6,6,7,7,7,6,6,6,5,7,6,3,5,4,5,4,6,5,5,5,5,5,5,3,5,6,4,5,2,5,5,7,4,4,6,7,6,6,6,7,7,4,3,2,5,5,5,175,39,32,6,7,3,4,4,5,5,15,12,12,16,16,25,20,18,6,,0,,Student152,Last152,Student152@umich.edu
10/20/20 16:05,10/20/20 16:18,0,73.144.198.40,100,754,1,10/20/20 16:18,R_3m1SHTrNUkqIOZT,,,,,42.27090454,-83.72679901,anonymous,EN,5710,17,,1,,95,,1,3,6,3,6,1,15,1,35,5,7,7,5,2,7,6,6,7,6,6,6,6,6,4,5,4,5,5,4,7,6,7,6,7,1,6,7,6,2,5,5,6,2,7,6,5,1,3,6,5,5,5,6,3,3,3,3,4,4,3,3,155,37,32,6,4,4,5,7,7,7,15,5,17,12,19,21,17,9,2,,10,,Student153,Last153,Student153@umich.edu
10/20/20 16:08,10/20/20 16:20,0,69.136.134.255,100,726,1,10/20/20 16:20,R_2tx65j7VlYzooXM,,,,,42.49429321,-83.2071991,anonymous,EN,3363,10000,,1,140,,,2,1,7,4,7,2,10,1,90,6,6,5,4,7,7,7,3,5,4,6,7,6,7,2,4,1,5,2,4,4,4,6,6,7,2,5,6,5,1,7,2,5,3,6,5,4,1,1,4,6,7,7,7,4,1,1,6,3,5,5,7,158,32,30,6,2,1,2,4,6,7,10,6,12,10,19,27,26,6,5,,63,,Student154,Last154,Student154@umich.edu
10/20/20 16:11,10/20/20 16:20,0,50.205.14.135,100,586,1,10/20/20 16:20,R_vraxCn85YbW1Fp7,,,,,42.27090454,-83.72679901,anonymous,EN,863,300,1,,150,,,2,1,7,2,4,2,42,1,60,7,7,7,7,6,7,7,6,7,7,2,6,5,6,6,6,4,6,5,7,5,7,7,6,5,2,6,7,6,2,7,5,6,2,7,6,5,3,2,4,5,6,6,6,4,3,3,5,4,3,3,3,167,35,38,5,6,4,5,5,7,5,12,6,17,14,21,23,18,10,2,,63,,Student155,Last155,Student155@umich.edu
10/20/20 16:09,10/20/20 16:20,0,99.113.172.114,100,657,1,10/20/20 16:20,R_0w8Nhe0y1txL6pj,,,,,42.28070068,-83.78009796,anonymous,EN,6368,2000000,1,,,120,2,,2,6,4,5,2,60,2,70,6,6,5,6,4,5,5,3,4,4,5,3,4,6,2,2,2,5,3,3,5,5,6,5,5,2,6,5,2,2,5,3,6,2,5,3,2,2,2,5,2,4,4,5,3,2,4,3,3,3,3,2,127,24,26,4,2,2,3,5,6,5,13,6,8,10,15,15,14,9,4,,68,,Student156,Last156,Student156@umich.edu
10/20/20 16:10,10/20/20 16:22,0,70.142.44.77,100,762,1,10/20/20 16:22,R_cvkAYagRNWpvsRj,,,,,42.28070068,-83.78009796,anonymous,EN,9682,5000,,2,175,,1,,1,6,4,6,2,38,1,50,6,6,7,6,5,4,7,7,3,6,6,6,3,6,2,3,2,6,6,6,5,4,7,6,6,2,5,5,5,2,4,5,4,2,6,6,7,2,4,6,7,5,7,6,2,4,1,4,2,3,4,2,152,35,31,3,2,2,6,5,7,6,15,6,16,13,15,25,15,7,1,,82,,Student157,Last157,Student157@umich.edu
10/20/20 15:37,10/20/20 16:23,0,68.40.186.30,100,2769,1,10/20/20 16:23,R_1hQNvJYLxAXMSnz,,,,,42.28070068,-83.78009796,anonymous,EN,5037,30000,,2,120,,,1,3,7,3,6,1,100,2,20,4,6,7,3,3,6,7,4,2,5,6,5,3,6,6,5,4,5,5,4,4,4,4,2,5,5,3,6,6,2,5,5,6,3,6,6,7,5,4,5,7,6,7,6,4,4,2,2,5,5,4,5,165,29,26,3,6,4,5,4,4,5,12,10,17,18,17,26,21,10,1,,37,,Student158,Last158,Student158@umich.edu
10/20/20 16:15,10/20/20 16:24,0,73.144.195.133,100,586,1,10/20/20 16:24,R_3Rrao23iRZmvEde,,,,,42.27090454,-83.72679901,anonymous,EN,833,20000,1,,,100,1,,2,6,6,4,1,50,1,30,6,6,5,5,6,5,7,6,6,6,6,6,6,6,5,6,6,6,6,6,5,6,5,6,5,4,4,6,2,1,5,6,5,3,6,4,2,4,2,4,5,6,3,4,4,3,4,3,5,3,4,5,145,37,36,6,5,6,6,5,5,5,10,8,12,11,17,18,20,11,2,,33,,Student159,Last159,Student159@umich.edu
10/20/20 11:48,10/20/20 16:25,0,68.41.54.152,100,16644,1,10/20/20 16:25,R_6zjW3Hk4N9gz2ut,,,,,42.16999817,-83.7818985,anonymous,EN,9455,75000,,1,150,,1,,1,5,3,5,2,30,1,40,5,6,4,3,4,6,6,5,4,6,6,6,3,6,3,5,4,5,5,5,6,5,4,5,5,2,6,5,6,4,5,6,4,2,4,5,7,3,3,6,4,5,5,5,3,3,3,5,3,5,4,4,150,33,31,3,3,4,5,6,4,5,15,8,17,14,14,19,21,9,2,,55,,Student160,Last160,Student160@umich.edu
10/20/20 16:18,10/20/20 16:27,0,73.42.103.127,100,552,1,10/20/20 16:27,R_23dzciowuQwwJIt,,,,,35.03729248,-106.6712036,anonymous,EN,8924,5000,,1,110,,,1,2,7,3,7,2,15,2,40,3,6,2,5,3,6,7,5,4,7,7,7,3,6,6,7,5,7,4,5,7,6,7,6,7,2,6,6,6,4,6,5,7,2,7,6,3,2,2,7,6,5,7,7,5,5,5,5,2,5,4,2,161,37,37,3,6,5,4,7,7,7,15,8,17,12,19,25,18,15,6,,24,,Student161,Last161,Student161@umich.edu
10/20/20 16:16,10/20/20 16:30,0,68.48.245.22,100,817,1,10/20/20 16:30,R_C84cv7KAZlzBrTb,,,,,42.23240662,-83.7016983,anonymous,EN,3037,1000,1,,,85,,1,1,3,4,2,1,80,1,3,5,6,6,7,5,6,6,3,5,6,6,7,4,7,6,4,3,7,6,6,6,6,6,6,6,4,2,5,4,2,4,5,6,5,5,6,4,4,6,4,5,6,6,5,6,6,4,5,6,6,4,4,170,33,36,4,6,3,6,6,6,6,12,11,15,14,14,22,25,16,4,,37,,Student162,Last162,Student162@umich.edu
10/20/20 16:19,10/20/20 16:38,0,73.145.167.200,100,1119,1,10/20/20 16:38,R_USBPEf65mrgmmSl,,,,,42.28070068,-83.78009796,anonymous,EN,9267,200000,1,,,85,1,,2,5,5,6,2,25,2,60,2,6,7,5,4,5,7,5,5,5,5,7,5,7,4,5,3,4,4,5,7,6,6,6,7,2,6,7,5,3,6,7,6,2,7,6,2,2,1,5,2,5,5,6,2,4,2,6,6,6,6,5,158,34,33,5,4,3,4,7,6,7,12,7,18,10,20,18,29,8,4,,67,,Student163,Last163,Student163@umich.edu
10/20/20 16:23,10/20/20 16:38,0,68.51.213.244,100,922,1,10/20/20 16:38,R_NVVMTy3Rll1X2Br,,,,,42.27090454,-83.72679901,anonymous,EN,8317,1000,,2,100,,1,,3,7,4,6,1,20,1,60,4,6,7,4,3,5,6,3,3,5,5,4,4,6,6,5,2,5,4,6,4,4,5,5,3,5,3,4,6,3,3,4,6,3,5,4,7,4,2,4,2,4,6,5,4,1,1,7,7,5,5,4,146,26,31,4,6,2,4,4,5,3,9,11,14,17,12,17,28,6,3,,17,,Student164,Last164,Student164@umich.edu
10/20/20 10:53,10/20/20 16:39,0,68.41.43.246,100,20763,1,10/20/20 16:39,R_1FIMqnLg3pHHoIm,,,,,42.54029846,-83.3789978,anonymous,EN,5538,1000,,1,,150,1,,2,5,3,5,2,0,1,70,5,6,6,3,5,5,7,5,4,7,7,7,2,6,6,6,3,4,7,4,4,5,6,6,5,2,6,6,4,2,5,3,5,5,7,3,3,6,1,5,6,3,6,3,4,2,2,6,6,6,5,4,151,37,31,2,6,3,7,4,6,5,12,9,10,14,18,18,27,8,4,,38,,Student165,Last165,Student165@umich.edu
10/18/20 22:13,10/20/20 16:44,0,98.250.74.107,100,153086,1,10/20/20 16:44,R_2s5S0ueQcHYIfmY,,,,,42.27090454,-83.72679901,anonymous,EN,6203,10000,1,,150,,,1,1,2,4,1,1,20,1,75,2,5,7,4,4,3,7,6,3,7,6,7,2,6,5,3,2,6,4,5,4,6,7,6,5,6,2,5,5,3,5,6,6,4,5,5,2,6,1,3,5,6,6,5,2,2,1,6,6,6,6,6,151,36,32,2,5,2,4,4,7,5,6,13,16,14,15,22,30,5,4,,3,,Student166,Last166,Student166@umich.edu
10/20/20 16:37,10/20/20 16:47,0,99.113.173.187,100,595,1,10/20/20 16:47,R_2E5IZGjjhHvjnVz,,,,,42.28070068,-83.78009796,anonymous,EN,88,300000,,1,150,,1,,2,7,2,7,2,30,1,80,4,5,6,5,3,7,7,5,5,6,5,5,5,6,3,5,3,5,5,5,3,4,6,5,7,4,5,6,5,2,5,3,7,2,5,4,2,4,1,5,5,5,5,5,5,4,2,5,4,5,5,4,151,33,30,5,3,3,5,3,6,7,11,8,12,13,16,20,23,11,3,,88,,Student167,Last167,Student167@umich.edu
10/20/20 16:42,10/20/20 16:50,0,70.142.44.51,100,464,1,10/20/20 16:50,R_3PFENSRYg2IiLwd,,,,,42.28070068,-83.78009796,anonymous,EN,9829,5000,,1,85,,1,,2,7,5,6,2,15,2,75,7,7,7,7,6,7,7,4,7,7,7,7,4,7,7,7,2,7,5,7,5,7,7,7,7,5,3,7,4,4,5,5,5,5,7,7,3,3,1,6,5,4,6,4,4,5,4,5,4,5,5,3,172,39,42,4,7,2,5,5,7,7,10,14,16,11,19,19,22,13,3,,29,,Student168,Last168,Student168@umich.edu
10/20/20 16:29,10/20/20 16:50,0,68.55.103.212,100,1289,1,10/20/20 16:50,R_2diG25wqyra6Dr5,,,,,42.51800537,-83.1576004,anonymous,EN,1261,5100,1,,,95,,2,2,6,4,6,2,20,2,25,7,5,3,6,3,6,6,5,6,6,6,6,2,6,2,5,6,6,6,5,3,6,6,6,7,5,3,6,7,2,6,4,6,2,7,6,7,4,1,5,4,7,5,5,2,1,2,5,5,6,5,6,161,35,34,2,2,6,6,3,6,7,9,9,17,17,19,21,27,5,1,,61,,Student169,Last169,Student169@umich.edu
10/19/20 18:43,10/20/20 16:54,0,68.49.181.173,100,79903,1,10/20/20 16:54,R_7OqxtQQUgGqaK2J,,,,,42.27090454,-83.72679901,anonymous,EN,229,100,1,,100,,1,,2,6,4,3,1,40,1,30,3,6,7,4,3,7,7,1,3,7,6,7,3,6,5,7,3,6,4,3,6,4,6,7,7,3,6,6,6,6,5,3,6,1,3,5,1,1,2,5,7,6,6,6,4,4,4,2,2,1,1,1,140,31,33,3,5,3,4,6,6,7,13,10,14,8,14,25,7,12,5,,29,,Student170,Last170,Student170@umich.edu
10/20/20 16:37,10/20/20 17:00,0,35.1.196.95,100,1405,1,10/20/20 17:00,R_9phDP5P5dVqB2SZ,,,,,42.36950684,-83.47689819,anonymous,EN,4113,40000,1,,,55,,2,2,6,4,7,2,7,1,80,6,6,5,6,6,6,5,6,4,6,6,7,5,7,4,7,6,6,7,6,6,5,7,6,7,3,3,6,3,1,5,6,4,3,7,6,5,1,5,5,6,7,7,7,3,4,3,6,6,7,6,5,172,34,37,5,4,6,7,6,7,7,13,7,15,10,18,27,30,10,1,,13,,Student171,Last171,Student171@umich.edu
10/20/20 16:49,10/20/20 17:01,0,68.49.151.29,100,726,1,10/20/20 17:01,R_1jwuik20Mr8gGk6,,,,,42.27090454,-83.72679901,anonymous,EN,6058,1000,1,,,120,,1,1,4,4,3,2,20,2,30,5,7,7,6,5,5,6,3,5,5,5,4,5,7,5,3,2,6,3,6,2,6,4,6,7,2,5,5,6,2,5,4,6,3,6,5,4,7,1,6,6,3,6,4,1,1,1,7,7,5,5,6,161,28,34,5,5,2,3,2,4,7,12,7,15,17,16,19,30,3,5,,58,,Student172,Last172,Student172@umich.edu
10/20/20 16:30,10/20/20 17:07,0,184.96.13.3,100,2180,1,10/20/20 17:07,R_3ELvwB1fbL4BvF2,,,,,39.72770691,-104.9814987,anonymous,EN,3063,450,,1,,175,,1,2,7,2,7,2,25,1,40,6,5,3,6,5,6,6,6,7,5,6,5,5,6,3,5,2,6,2,3,4,6,6,6,5,2,6,6,5,3,6,5,3,1,6,6,2,2,2,5,5,6,3,4,2,3,2,5,5,6,5,5,147,35,32,5,3,2,2,4,6,5,13,6,16,7,18,18,26,7,1,,63,,Student173,Last173,Student173@umich.edu
10/20/20 17:02,10/20/20 17:09,0,155.33.131.9,100,443,1,10/20/20 17:09,R_1jcSUPAmMuHoytL,,,,,42.34269714,-71.09220123,anonymous,EN,1042,6500,,2,160,,,1,2,5,3,3,2,23,1,40,5,6,6,6,5,5,6,3,4,6,6,6,5,6,5,5,6,7,4,5,5,5,6,5,5,4,3,5,3,5,5,6,5,6,5,4,6,3,2,3,5,5,6,6,4,5,3,6,6,6,6,6,167,31,33,5,5,6,4,5,6,5,8,15,13,14,15,22,30,12,2,,42,,Student174,Last174,Student174@umich.edu
10/20/20 17:08,10/20/20 17:19,0,162.225.191.40,100,647,1,10/20/20 17:19,R_ClYbytZFnoJUhfX,,,,,42.28070068,-83.78009796,anonymous,EN,9204,6000,1,,150,,1,,3,5,5,3,1,35,1,5,7,6,6,7,6,5,6,5,6,5,6,7,2,6,5,6,4,6,4,5,3,5,7,7,7,7,3,6,5,5,5,3,5,5,6,6,6,5,2,5,3,4,6,6,3,3,2,6,6,6,7,6,176,35,35,2,5,4,4,3,7,7,10,17,14,16,17,19,31,8,3,,4,,Student175,Last175,Student175@umich.edu
10/19/20 21:15,10/20/20 17:20,0,68.41.54.100,100,72339,1,10/20/20 17:20,R_2AWtJ4kxBDKnCsO,,,,,42.27090454,-83.72679901,anonymous,EN,9859,65,,1,,95,1,,2,5,3,5,1,59,1,85,7,7,5,5,6,7,7,5,6,6,5,7,5,7,6,7,6,5,3,6,6,5,6,6,6,5,3,6,5,3,5,5,6,5,5,5,6,5,3,3,5,5,6,6,3,2,2,5,3,5,3,3,161,36,36,5,6,6,3,6,6,6,9,13,15,17,16,22,19,7,5,,59,,Student176,Last176,Student176@umich.edu
10/19/20 16:34,10/20/20 17:24,0,68.40.186.30,100,89383,1,10/20/20 17:24,R_27O1Ywp4ZdOMjEA,,,,,42.28070068,-83.78009796,anonymous,EN,2174,350,,1,,110,1,,1,3,2,2,2,25,2,40,5,6,4,4,4,6,7,6,5,7,7,7,4,6,5,5,3,6,6,6,6,6,6,6,5,4,4,6,6,2,6,6,6,2,6,6,5,3,2,4,5,3,5,5,3,4,5,4,4,4,3,4,151,39,35,4,5,3,6,6,6,5,10,8,18,14,18,18,19,12,1,,74,,Student177,Last177,Student177@umich.edu
10/13/20 12:23,10/20/20 17:24,0,68.41.54.100,100,622865,1,10/20/20 17:24,R_1GICndtFUa8Zbep,,,,,42.27090454,-83.72679901,anonymous,EN,8742,5000,1,,110,,,2,3,6,3,5,2,19,1,60,6,7,5,5,5,6,7,6,6,6,5,6,5,7,5,6,4,7,5,7,5,5,6,6,6,2,6,6,5,1,6,5,5,2,6,5,2,2,4,6,5,5,5,6,4,4,2,3,2,2,2,2,145,36,38,5,5,4,5,5,6,6,16,5,15,9,18,21,11,10,5,,42,,Student178,Last178,Student178@umich.edu
10/19/20 20:19,10/20/20 17:31,0,73.145.172.214,100,76332,1,10/20/20 17:31,R_23eloXAjIhLKdGF,,,,,42.28070068,-83.78009796,anonymous,EN,3680,100000,1,,150,,1,,2,4,4,6,2,15,2,6,7,6,7,7,6,6,5,5,3,6,5,7,5,7,2,5,3,7,7,6,6,7,7,7,7,3,6,7,3,2,5,3,7,5,6,6,3,3,2,6,5,7,6,6,2,5,2,6,5,5,5,6,173,31,39,5,2,3,7,6,7,7,14,10,12,13,18,24,27,9,3,,80,,Student179,Last179,Student179@umich.edu
10/20/20 17:16,10/20/20 17:35,0,68.49.148.68,100,1103,1,10/20/20 17:35,R_3IcVPn5lF1O66oX,,,,,42.23240662,-83.7016983,anonymous,EN,4983,35000,,1,,60,,1,2,7,4,7,2,30,2,20,4,6,7,7,2,7,5,2,3,4,5,3,2,7,4,7,3,7,2,5,2,7,4,7,7,3,6,7,2,2,5,7,7,2,7,6,6,7,1,5,7,3,7,5,3,7,4,5,5,5,5,5,174,22,40,2,4,3,2,2,4,7,12,7,15,20,19,22,25,14,3,,83,,Student180,Last180,Student180@umich.edu
10/19/20 12:05,10/20/20 17:50,0,68.48.134.69,100,107116,1,10/20/20 17:50,R_1gSjf3ju3i7Gfm7,,,,,42.21960449,-83.604599,anonymous,EN,4945,6000,,1,,150,,1,3,6,6,6,2,12,2,75,6,7,7,7,5,7,7,5,7,6,6,6,6,7,5,7,2,6,5,6,6,6,6,6,7,5,3,6,6,4,7,7,7,6,7,6,6,4,4,3,6,6,6,6,2,2,2,6,6,6,6,6,187,37,38,6,5,2,5,6,6,7,10,15,19,17,20,24,30,6,6,,45,,Student181,Last181,Student181@umich.edu
10/16/20 16:11,10/20/20 17:56,0,67.194.155.168,100,351893,1,10/20/20 17:56,R_qVZGHwNYpLlbKTf,,,,,42.27090454,-83.72679901,anonymous,EN,2451,50000,,1,90,,,1,3,5,4,5,2,25,1,50,5,6,7,5,7,5,5,6,4,5,3,5,3,6,2,6,3,7,5,2,4,6,7,7,7,3,5,6,6,2,7,3,6,3,3,5,4,3,1,6,7,5,7,5,4,3,1,5,4,3,3,2,154,28,34,3,2,3,5,4,7,7,12,8,14,13,16,24,17,8,1,,51,,Student182,Last182,Student182@umich.edu
10/16/20 17:42,10/20/20 17:59,0,67.194.232.139,100,346639,1,10/20/20 17:59,R_3fTxPfkxF7V0BZP,,,,,42.30679321,-83.7059021,anonymous,EN,233,270,1,,,70,1,,2,7,4,2,1,50,2,20,7,6,5,6,5,5,6,2,2,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,5,6,4,5,3,5,5,6,6,6,6,5,5,5,6,5,6,5,5,3,5,4,7,7,7,176,31,36,6,6,6,6,6,6,6,12,11,15,17,16,22,30,13,6,,33,,Student183,Last183,Student183@umich.edu
10/20/20 17:45,10/20/20 18:01,0,73.144.192.93,100,996,1,10/20/20 18:01,R_3p8VeQ9JDSYUAp8,,,,,42.09140015,-83.67759705,anonymous,EN,9204,200,2,,130,,1,,2,6,1,2,1,15,1,70,5,5,7,6,6,3,7,6,6,7,7,7,7,6,4,5,4,6,6,7,6,7,6,6,6,2,6,6,6,1,6,3,3,1,6,6,5,1,5,6,7,7,7,7,4,4,2,3,2,2,2,3,151,40,37,7,4,4,6,6,6,6,17,4,15,9,18,28,12,10,4,,4,,Student184,Last184,Student184@umich.edu
10/20/20 17:49,10/20/20 18:04,0,50.205.14.135,100,844,1,10/20/20 18:04,R_2bHnpZcpBVAPCNm,,,,,42.27090454,-83.72679901,anonymous,EN,685,800,2,,,100,,1,3,7,2,7,2,12,1,55,5,7,7,6,3,7,7,5,4,6,3,6,1,5,5,7,4,6,6,5,4,5,7,6,5,4,5,5,6,3,5,4,2,6,7,5,4,3,3,3,6,6,6,6,7,6,6,4,5,3,3,3,166,31,34,1,5,4,6,4,7,5,11,13,15,9,17,24,18,19,3,,85,,Student185,Last185,Student185@umich.edu
10/14/20 20:41,10/20/20 18:36,0,208.75.19.158,100,510905,1,10/20/20 18:36,R_3PBKDs2CFWON6zl,,,,,42.27090454,-83.72679901,anonymous,EN,4059,10000,,2,36,,,1,1,5,4,6,2,30,1,98,5,6,7,7,5,6,7,5,5,7,5,6,6,6,6,7,5,5,4,6,5,4,7,6,5,3,5,6,7,2,6,3,5,3,7,5,4,3,2,1,5,6,5,7,3,2,2,5,5,6,5,4,158,35,34,6,6,5,4,5,7,5,8,8,15,12,19,23,25,7,1,,59,,Student186,Last186,Student186@umich.edu
10/20/20 18:35,10/20/20 18:44,0,50.205.14.135,100,502,1,10/20/20 18:44,R_1pEvEP7Db1jqQdR,,,,,42.27090454,-83.72679901,anonymous,EN,7103,200,,1,,120,1,,2,4,4,6,1,10,1,75,4,6,6,4,4,5,6,5,4,6,6,6,3,6,6,3,4,4,5,5,4,5,5,5,6,6,4,5,6,4,4,5,6,5,5,5,5,5,4,4,5,3,4,3,3,3,2,5,5,6,6,6,159,33,28,3,6,4,5,4,5,6,12,15,16,16,14,15,28,8,3,,3,,Student187,Last187,Student187@umich.edu
10/20/20 18:43,10/20/20 19:16,0,99.104.239.52,100,1956,1,10/20/20 19:16,R_3r1wV3gWFaIxl8X,,,,,42.28070068,-83.78009796,anonymous,EN,4856,5000,1,,150,,,2,2,5,3,1,2,12,1,60,5,7,2,7,6,6,7,4,7,7,7,7,2,7,2,7,2,6,6,6,7,6,7,6,7,5,5,6,6,2,6,6,7,3,7,7,5,3,2,6,7,4,5,4,1,1,1,2,2,2,1,2,148,39,38,2,2,2,6,7,7,7,13,10,19,15,19,20,9,3,6,,56,,Student188,Last188,Student188@umich.edu
10/20/20 19:10,10/20/20 19:24,0,68.37.227.96,100,847,1,10/20/20 19:24,R_32LxCwxSgVCGYVK,,,,,42.16999817,-83.7818985,anonymous,EN,1220,50000,,2,,90,1,,2,7,3,6,2,13,1,70,2,6,3,5,2,6,7,5,5,7,6,7,2,7,4,5,2,6,5,3,2,6,6,6,2,5,6,6,2,6,2,1,5,1,6,5,2,1,6,7,5,4,6,2,6,7,6,5,6,5,4,6,149,37,33,2,4,2,5,2,6,2,19,12,8,8,14,17,26,19,2,,20,,Student189,Last189,Student189@umich.edu
10/20/20 19:18,10/20/20 19:26,0,68.40.191.25,100,469,1,10/20/20 19:26,R_AsSnqV38McViTcJ,,,,,42.28070068,-83.78009796,anonymous,EN,3374,50000,,1,130,,1,,2,6,4,6,1,100,1,75,7,5,7,7,1,7,7,5,7,7,4,7,4,7,4,7,5,5,7,5,6,6,7,6,7,5,6,6,5,6,5,6,5,5,7,7,6,5,5,6,5,5,5,5,3,3,2,4,3,5,1,3,170,37,36,4,4,5,7,6,7,7,17,16,18,16,18,20,16,8,5,,74,,Student190,Last190,Student190@umich.edu
10/18/20 5:21,10/20/20 19:29,0,119.247.248.136,100,223684,1,10/20/20 19:29,R_24vDVB5seSnKAkU,,,,,22.27949524,114.1459961,anonymous,EN,9664,2000,2,,,150,,2,2,5,4,6,2,20,1,70,4,7,6,6,3,6,6,3,5,7,6,6,4,6,5,6,5,6,7,4,4,6,5,6,6,5,3,6,5,2,6,6,5,3,6,5,7,4,1,4,7,6,7,6,5,5,5,4,3,4,2,2,162,33,34,4,5,5,7,4,5,6,8,10,16,16,18,26,15,15,3,,64,,Student191,Last191,Student191@umich.edu
10/20/20 19:18,10/20/20 19:30,0,162.225.191.25,100,752,1,10/20/20 19:30,R_27994wSXBRQsbh2,,,,,42.28070068,-83.78009796,anonymous,EN,6645,30000,1,,,120,2,,2,7,3,2,2,30,2,70,6,7,7,6,6,7,6,7,4,4,5,6,3,7,2,4,2,5,5,5,2,7,7,6,6,1,7,6,3,1,6,2,5,1,6,5,2,1,1,7,5,6,5,6,6,2,1,2,2,2,2,2,140,32,34,3,2,2,5,2,7,6,15,3,10,8,18,22,10,9,5,,45,,Student192,Last192,Student192@umich.edu
